region,window,group,q,point,lo,hi,n
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.5498606801033019,0.5306774079799652,0.577864784002304,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.5868310010433196,0.5494685244560239,0.6001046597957611,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.2048529291152954,0.2003852128982544,0.2208874988555908,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.21948710680007935,0.20523396730422974,0.22825247049331665,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.2826094627380371,0.26250946521759033,0.3438856601715088,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.5183825969696043,0.5000392854213713,0.5381438434123992,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.54814009308815,0.5168731105327605,0.5504278242588043,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.32560311079025267,0.3194858431816101,0.34351569175720215,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.34339735507965086,0.3344337224960327,0.39311305284500125,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.5804431736469269,0.5574264824390411,0.5928992331027985,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.7178833723068238,0.7056611537933348,0.7296185672283172,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.7339562344551085,0.7180079197883605,0.7459850907325745,97
regions400,100,"('Dp1Yey', 'LCTB92')",1.0,0.4327939200401306,0.4252323508262634,0.45378210783004763,97
regions400,100,"('Dp1Yey', 'LCTB92')",5.0,0.45348013639450074,0.43384207487106324,0.46708316802978517,97
regions400,100,"('Dp1Yey', 'LCTB92')",50.0,0.6271430253982544,0.6062318682670593,0.6443484127521515,97
regions400,100,"('Dp1Yey', 'LCTB92')",95.0,0.7293463766574859,0.7078342139720916,0.7725459098815918,97
regions400,100,"('Dp1Yey', 'LCTB92')",99.0,0.7760385525226593,0.7296603620052335,0.7809958755970001,97
regions400,100,"('Dp1Yey', 'VEH')",1.0,0.46524041652679443,0.4624751806259155,0.48041434049606324,97
regions400,100,"('Dp1Yey', 'VEH')",5.0,0.4800405740737915,0.4680211544036865,0.49247332811355593,97
regions400,100,"('Dp1Yey', 'VEH')",50.0,0.5808756053447723,0.5533656179904938,0.6090880930423737,97
regions400,100,"('Dp1Yey', 'VEH')",95.0,0.7795766294002533,0.7693424910306931,0.794901841878891,97
regions400,100,"('Dp1Yey', 'VEH')",99.0,0.7966179728507995,0.7797075641155242,0.8040570616722107,97
