region,window,group,q,point,lo,hi,n
dmn_within,20,"('WT', 'LCTB92')",50.0,0.6875167042016983,0.685023856908083,0.6901828050613403,24472
dmn_within,20,"('WT', 'LCTB92')",95.0,0.8836186014115811,0.880317368861288,0.8862601094972342,24472
dmn_within,20,"('WT', 'LCTB92')",99.0,0.9461978850141168,0.9419512462615971,0.9479989180611447,24472
dmn_within,20,"('WT', 'VEH')",1.0,0.39947208762168884,0.3941059112548828,0.4049707934260368,20976
dmn_within,20,"('WT', 'VEH')",5.0,0.4979328215122223,0.49313978739082814,0.5037630014121532,20976
dmn_within,20,"('WT', 'VEH')",50.0,0.7450654357671738,0.7431145928800106,0.7471880178898573,20976
dmn_within,20,"('WT', 'VEH')",95.0,0.8961463961750269,0.8939520097337663,0.8986621732823551,20976
dmn_within,20,"('WT', 'VEH')",99.0,0.9417560743167996,0.9389541185460984,0.9467282308265567,20976
dmn_within,21,"('Dp1Yey', 'LCTB92')",1.0,0.3461513310670853,0.34015618219971655,0.3534866839647293,19096
dmn_within,21,"('Dp1Yey', 'LCTB92')",5.0,0.43532052636146545,0.4326556008309126,0.438777207583189,19096
